LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,7.146299843,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,1.919040902,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,10.98122522,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,7.676948016,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,5.4761719,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,11.79342943,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,9.422466129,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,1.381365512,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,9.97200048,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,7.187761398,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,12.46899631,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,12.66484918,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,11.89946089,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,11.08518411,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,7.327857618,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,-2.052233178,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,3.447712889,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,-4.225269807,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-4.569159018,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,-42.77779656,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,-4.06530331,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,2.392976364,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,-6.051102207,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,3.869451356,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,6.768810614,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,-0.291967556,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,10.29759925,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,7.8765672,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,6.577330373,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,2.177396971,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,4.935518984,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,2.960845348,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,0.468216829,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,10.41169508,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,2.053130678,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,0.833070521,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,3.654966349,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,5.68957609,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,3.594199466,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,4.814664968,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,2.843702915,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,1.193361244,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,0.885099171,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,1.693049393,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,3.736088781,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,2.925380055,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,0.899773647,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,0.897750198,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,2.86815848,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,3.300203723,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,6.551536029,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,4.453048011,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,2.413782691,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,0.40574056,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,2.938307171,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,3.435659643,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,3.740357056,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,3.534987978,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,3.164669866,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,2.672891905,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,2.462336931,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,2.373959206,
LTU,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,2.373201627,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q2,2.846853353,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q3,1.005439165,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q4,2.033589504,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q1,4.043972246,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q2,2.917825395,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q3,7.366389893,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q4,5.740718717,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q1,3.042731152,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,8.878433065,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,2.84441659,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,2.93879562,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,2.745353245,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,2.151428264,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,4.198847509,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,3.607555353,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,6.277237345,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,15.62092592,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,-6.483850182,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,6.883393477,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,2.990947684,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,7.828849941,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,3.864056978,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,2.150817615,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,3.726111216,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,0.673362445,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,2.48308745,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,3.611355393,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,7.136357287,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,0.746173214,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,3.768380532,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,6.980544109,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,-0.146517263,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,1.049058238,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,4.941171953,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,4.373232801,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,4.365560368,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,5.41068338,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,5.487798559,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,1.020422133,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,4.162101227,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,5.395937088,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,2.799469996,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,6.371368269,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,3.303347366,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,8.312802954,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,6.768804924,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,8.807788964,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,6.727023095,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,5.591574973,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,8.637086452,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,2.21681008,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,6.720183025,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,5.017872941,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,-1.003745972,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-14.21200522,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,-16.81921077,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,-4.589805572,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,0.779150106,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,-0.383045263,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,1.232732,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,4.388674781,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,1.764696528,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,2.698898988,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,-0.357592894,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,1.121333202,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,-1.906853777,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,-3.399601223,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,-1.032308038,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,-5.4094776,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,-2.271185273,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,-4.721761275,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,-0.919891805,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,0.102197846,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,1.949707315,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,6.214367146,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,1.332965381,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,4.133625108,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,3.342826027,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,0.901614986,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,2.632709091,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,2.770421426,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,0.889708152,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,2.10954004,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,3.046047529,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,3.603279716,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,5.547167866,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,5.427805387,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,4.916290244,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,4.595917651,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,4.579249572,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,4.141850492,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,4.453903347,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,4.320000071,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,4.04094094,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,3.591360888,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,3.225032754,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,2.972085989,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,3.130939495,
SVN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,3.074341891,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1992,9.196085475,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1993,7.08106638,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1994,4.486121101,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1995,4.107975163,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1996,1.235597311,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1997,5.575135255,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1998,6.967380119,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,1999,3.948958108,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2000,3.833874854,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2001,3.490057501,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2002,3.294268515,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2003,4.2555557,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2004,4.33738813,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2005,3.872995121,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2006,7.24026014,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2007,8.167571255,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2008,4.642945578,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2009,-0.965133452,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2010,4.952423873,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2011,4.306352986,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2012,4.789602108,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2013,2.268119477,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2014,3.512127495,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2015,3.569135989,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2016,4.509365703,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2017,3.910198927,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2018,3.94492021,
CRI,REALGDPFORECAST,TOT,AGRWTH,A,2019,3.825126723,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q1,4.032272149,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q2,5.626592059,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q3,5.562551724,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q4,5.253051772,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q1,6.503468701,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q2,4.076909511,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q3,3.944187772,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q4,4.411060227,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q1,0.524342287,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q2,6.91083115,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q3,7.63152514,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q4,7.47920038,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q1,10.42506406,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q2,4.971295691,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q3,3.783985174,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q4,3.059717168,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q1,4.505158067,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q2,2.826707706,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q3,3.00482941,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q4,3.230968304,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q1,1.952920261,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q2,3.803845803,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q3,3.977517436,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q4,4.010434385,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q1,3.710587215,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q2,3.754748595,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q3,3.858304195,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q4,4.288082822,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q1,0.961850177,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q2,6.037448237,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q3,6.754409856,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q4,7.136913304,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q1,6.134265149,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q2,7.011428596,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q3,6.64757065,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q4,6.163992518,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q1,10.11922952,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q2,3.087602751,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q3,3.591564731,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q4,4.054232569,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q1,1.756837673,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q2,4.886185785,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q3,5.225988229,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q4,5.525481633,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q1,3.822250138,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q2,6.034877896,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q3,6.213657814,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q4,6.350724854,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q1,6.630222415,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q2,6.359471526,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q3,5.531812258,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q4,3.876756021,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q1,12.85109407,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q2,-1.235505428,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q3,-2.487596899,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q4,-1.953132775,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q1,-9.817104335,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q2,4.218579069,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q3,6.634107691,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q4,6.955145907,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q1,11.60862242,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q2,2.30720527,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q3,0.311111226,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q4,-0.355774262,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q1,-1.710157494,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q2,1.87766784,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q3,3.060359126,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q4,3.458574976,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q1,3.669727603,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q2,2.212810187,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q3,1.835415083,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q4,2.174149723,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q1,-1.082789192,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q2,4.714224518,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q3,5.342803474,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q4,4.86270007,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q1,10.35726044,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q2,1.138961756,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q3,-0.38810315,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q4,-1.03552967,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q1,-1.045454992,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q2,0.053133518,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q3,0.710541413,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q4,0.925166876,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q1,1.152087089,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q2,0.179568717,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q3,-0.032170735,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q4,0.206240245,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q1,-2.318538343,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q2,1.906299373,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q3,2.601088576,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q4,2.833425766,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q1,3.248096819,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q2,2.05888478,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q3,1.639421786,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q4,1.454857098,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q1,1.481728837,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q2,1.71495198,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q3,1.871063005,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q4,1.912617831,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q1,1.636212288,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q2,1.737147243,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q3,1.901719203,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q4,2.408151259,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q1,-0.924823844,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q2,4.330826505,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q3,4.989854218,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q4,5.129816058,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q1,5.882085663,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q2,4.059183802,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q3,3.519276845,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q4,3.250935894,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q1,3.619551407,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q2,3.401534572,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q3,3.405555864,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q4,3.176980389,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q1,4.760558719,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q2,2.129488059,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q3,1.753962001,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q4,1.660081578,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q1,1.632604211,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q2,2.164379512,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q3,2.092532238,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q4,1.505046305,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q1,5.315707277,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q2,-0.911792839,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q3,-1.551526117,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q4,-1.280408632,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q1,-5.682638002,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q2,1.824053224,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q3,3.284104876,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q4,3.991343338,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q1,3.479685692,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q2,3.329196783,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q3,2.661079243,
BEL,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q4,2.079940432,
